year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2016,"California","04000US06","Electricians","472111","Male","1",67216,2362.65,56152.8,1268.32
2016,"California","04000US06","Electricians","472111","Female","2",1390,409.347,36440.4,4914.91
2016,"California","04000US06","Glaziers","472121","Male","1",4888,734.115,46926.0,3787.65
2016,"California","04000US06","Glaziers","472121","Female","2",22,36.4638,18250.5,0.0
2016,"California","04000US06","Insulation workers","472130","Male","1",2261,510.309,48040.4,8232.01
2016,"California","04000US06","Insulation workers","472130","Female","2",40,38.2458,46069.0,22784.7
2016,"California","04000US06","Painters & paperhangers","472140","Male","1",57853,2719.68,33986.4,1187.38
2016,"California","04000US06","Painters & paperhangers","472140","Female","2",1640,454.913,35575.9,5755.35
2016,"California","04000US06","Pipelayers, plumbers, pipefitters, & steamfitters","472150","Male","1",49290,1703.99,48875.4,1547.23
2016,"California","04000US06","Pipelayers, plumbers, pipefitters, & steamfitters","472150","Female","2",993,282.082,43755.6,7699.0
2016,"California","04000US06","Plasterers & stucco masons","472161","Male","1",5617,738.262,30414.1,2237.25
2016,"California","04000US06","Plasterers & stucco masons","472161","Female","2",21,36.1507,66452.2,0.0
2016,"California","04000US06","Roofers","472181","Male","1",15134,1102.41,35182.6,2556.55
2016,"California","04000US06","Roofers","472181","Female","2",140,140.054,34530.4,4804.51
2016,"California","04000US06","Sheet metal workers","472211","Male","1",10699,781.412,49112.5,2504.3
2016,"California","04000US06","Sheet metal workers","472211","Female","2",561,221.596,40524.9,10539.3
2016,"California","04000US06","Structural iron & steel workers","472221","Male","1",6185,745.795,50210.8,3429.18
2016,"California","04000US06","Structural iron & steel workers","472221","Female","2",171,139.914,71564.5,42117.2
2016,"California","04000US06","Helpers, construction trades","473010","Male","1",4263,642.259,34709.2,4483.35
2016,"California","04000US06","Helpers, construction trades","473010","Female","2",172,168.086,52790.6,20683.7
2016,"California","04000US06","Construction & building inspectors","474011","Male","1",8434,809.967,73001.6,3393.34
2016,"California","04000US06","Construction & building inspectors","474011","Female","2",1338,351.419,52359.3,10052.1
2016,"California","04000US06","Elevator installers & repairers","474021","Male","1",2312,432.618,88117.0,8409.14
2016,"California","04000US06","Fence erectors","474031","Male","1",2913,663.97,33387.4,4189.59
2016,"California","04000US06","Hazardous materials removal workers","474041","Male","1",2822,437.603,45802.8,5501.05
2016,"California","04000US06","Hazardous materials removal workers","474041","Female","2",317,155.09,59179.1,12608.3
2016,"California","04000US06","Highway maintenance workers","474051","Male","1",4813,704.422,50898.4,4078.08
2016,"California","04000US06","Highway maintenance workers","474051","Female","2",189,158.066,20866.0,17745.3
2016,"California","04000US06","Railtrack laying & maintenance equipment operators","474061","Male","1",294,120.643,63542.9,16796.9
2016,"California","04000US06","Earth drillers, except oil & gas","475021","Male","1",1860,493.122,61042.3,8112.72
2016,"California","04000US06","Explosives workers, ordnance handling experts, & blasters","475031","Male","1",2510,615.008,53096.6,8400.09
2016,"California","04000US06","Explosives workers, ordnance handling experts, & blasters","475031","Female","2",456,221.273,26822.8,11054.9
2016,"California","04000US06","Mining machine operators","475040","Male","1",1993,476.93,65358.0,8116.17
2016,"California","04000US06","Mining machine operators","475040","Female","2",32,39.3031,57111.8,30965.6
2016,"California","04000US06","Firstline supervisors of mechanics, installers, & repairers","491011","Male","1",21490,1283.87,68577.4,2108.49
2016,"California","04000US06","Firstline supervisors of mechanics, installers, & repairers","491011","Female","2",1920,376.527,64995.9,6915.7
2016,"California","04000US06","Computer, automated teller, & office machine repairers","492011","Male","1",22074,1538.19,49340.9,2266.26
2016,"California","04000US06","Computer, automated teller, & office machine repairers","492011","Female","2",2069,381.04,53392.2,6416.51
2016,"California","04000US06","Radio & telecommunications equipment installers & repairers","492020","Male","1",17011,1058.02,55220.7,2311.91
2016,"California","04000US06","Radio & telecommunications equipment installers & repairers","492020","Female","2",1961,370.516,55544.8,6272.54
2016,"California","04000US06","Avionics technicians","492091","Male","1",2848,470.302,43980.6,3701.95
2016,"California","04000US06","Avionics technicians","492091","Female","2",503,229.301,43086.0,9692.65
2016,"California","04000US06","Electric motor, power tool, & related repairers","492092","Male","1",2718,439.389,53077.5,5741.58
2016,"California","04000US06","Electric motor, power tool, & related repairers","492092","Female","2",90,81.5421,54017.2,37009.3
2016,"California","04000US06","Electronic equipment installers & repairers, motor vehicles","492096","Male","1",1632,396.45,33508.8,4776.12
2016,"California","04000US06","Electronic home entertainment equipment installers & repairers","492097","Male","1",4999,642.46,42286.8,2780.57
2016,"California","04000US06","Electronic home entertainment equipment installers & repairers","492097","Female","2",206,142.873,26811.0,8563.81
2016,"California","04000US06","Security & fire alarm systems installers","492098","Male","1",6776,1008.99,47426.2,3425.02
2016,"California","04000US06","Security & fire alarm systems installers","492098","Female","2",312,142.794,45743.2,14525.4
2016,"California","04000US06","Aircraft mechanics & service technicians","493011","Male","1",19605,1424.29,54396.9,1946.69
2016,"California","04000US06","Aircraft mechanics & service technicians","493011","Female","2",1053,290.092,41084.7,7297.54
2016,"California","04000US06","Automotive body & related repairers","493021","Male","1",13755,1216.78,40036.5,2249.69
2016,"California","04000US06","Automotive body & related repairers","493021","Female","2",229,135.987,41875.5,24106.6
2016,"California","04000US06","Automotive glass installers & repairers","493022","Male","1",1368,332.531,30103.0,5065.74
2016,"California","04000US06","Automotive service technicians & mechanics","493023","Male","1",89245,3132.14,41250.0,917.695
2016,"California","04000US06","Automotive service technicians & mechanics","493023","Female","2",1276,455.3,35191.3,6665.55
2016,"California","04000US06","Bus & truck mechanics & diesel engine specialists","493031","Male","1",23075,1316.14,46735.6,1520.72
2016,"California","04000US06","Bus & truck mechanics & diesel engine specialists","493031","Female","2",272,111.93,122901.0,89153.6
2016,"California","04000US06","Heavy vehicle & mobile equipment service technicians & mechanics","493040","Male","1",17934,1205.96,52490.1,2141.35
2016,"California","04000US06","Heavy vehicle & mobile equipment service technicians & mechanics","493040","Female","2",235,137.565,53047.7,11551.8
2016,"California","04000US06","Small engine mechanics","493050","Male","1",2960,597.078,37154.7,3138.97
2016,"California","04000US06","Small engine mechanics","493050","Female","2",131,120.443,57811.6,13750.9
2016,"California","04000US06","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers","493090","Male","1",9906,1057.19,30715.3,2209.8
2016,"California","04000US06","Miscellaneous vehicle & mobile equipment mechanics, installers, & repairers","493090","Female","2",163,106.648,38035.0,11149.3
2016,"California","04000US06","Control & valve installers & repairers","499010","Male","1",1718,338.479,56597.4,5633.65
2016,"California","04000US06","Control & valve installers & repairers","499010","Female","2",23,38.4944,19424.5,0.0
2016,"California","04000US06","Heating, air conditioning, & refrigeration mechanics & installers","499021","Male","1",26109,1737.55,51374.7,2206.07
2016,"California","04000US06","Heating, air conditioning, & refrigeration mechanics & installers","499021","Female","2",268,162.723,50285.0,8949.62
2016,"California","04000US06","Home appliance repairers","499031","Male","1",3254,494.783,46984.9,5027.31
2016,"California","04000US06","Home appliance repairers","499031","Female","2",35,39.7617,58081.6,1.91129e-11
2016,"California","04000US06","Maintenance workers, machinery","499043","Male","1",1868,351.697,53061.0,5231.34
2016,"California","04000US06","Maintenance workers, machinery","499043","Female","2",120,123.207,35728.7,5046.59
2016,"California","04000US06","Millwrights","499044","Male","1",1992,394.321,60943.5,6354.99
2016,"California","04000US06","Millwrights","499044","Female","2",9,15.6058,21571.4,0.0
2016,"California","04000US06","Electrical powerline installers & repairers","499051","Male","1",7199,839.924,94180.6,7478.91
2016,"California","04000US06","Electrical powerline installers & repairers","499051","Female","2",82,77.0389,50203.6,46419.6
2016,"California","04000US06","Telecommunications line installers & repairers","499052","Male","1",16415,1309.51,57244.5,2255.66
2016,"California","04000US06","Telecommunications line installers & repairers","499052","Female","2",763,291.947,46507.4,8605.84
2016,"California","04000US06","Precision instrument & equipment repairers","499060","Male","1",5352,682.601,60683.1,4946.76
2016,"California","04000US06","Precision instrument & equipment repairers","499060","Female","2",754,247.567,42243.6,7298.33
2016,"California","04000US06","Maintenance & repair workers, general","499071","Male","1",50918,2459.46,46251.6,1037.57
2016,"California","04000US06","Maintenance & repair workers, general","499071","Female","2",1733,376.09,41681.9,3957.85
2016,"California","04000US06","Coin, vending, & amusement machine servicers & repairers","499091","Male","1",2233,455.817,39247.8,5241.98
2016,"California","04000US06","Coin, vending, & amusement machine servicers & repairers","499091","Female","2",345,147.662,40552.4,10352.2
2016,"California","04000US06","Locksmiths & safe repairers","499094","Male","1",2469,469.894,52839.8,10504.9
2016,"California","04000US06","Locksmiths & safe repairers","499094","Female","2",92,65.016,37289.6,17795.3
2016,"California","04000US06","Riggers","499096","Male","1",1059,312.005,56875.3,9033.48
2016,"California","04000US06","Riggers","499096","Female","2",15,25.6984,14106.2,1.89246e-12
2016,"California","04000US06","Helpersinstallation, maintenance, & repair workers ","499098","Male","1",2309,441.908,25352.1,2587.47
2016,"California","04000US06","Helpersinstallation, maintenance, & repair workers ","499098","Female","2",180,116.391,18605.1,4359.67
2016,"California","04000US06","Firstline supervisors of production & operating workers","511011","Male","1",63521,2077.67,67118.4,1480.73
2016,"California","04000US06","Firstline supervisors of production & operating workers","511011","Female","2",17495,1274.27,52753.9,2684.54
2016,"California","04000US06","Aircraft structure, surfaces, rigging, & systems assemblers","512011","Male","1",571,206.471,35804.7,5515.46
2016,"California","04000US06","Aircraft structure, surfaces, rigging, & systems assemblers","512011","Female","2",397,256.937,24777.7,4505.32
2016,"California","04000US06","Electrical, electronics, & electromechanical assemblers","512020","Male","1",9534,989.263,35638.3,2439.18
2016,"California","04000US06","Electrical, electronics, & electromechanical assemblers","512020","Female","2",12255,1082.33,30271.9,2168.01
2016,"California","04000US06","Engine & other machine assemblers","512031","Male","1",334,165.781,50455.9,13220.9
2016,"California","04000US06","Engine & other machine assemblers","512031","Female","2",68,65.9007,44469.7,15204.6
2016,"California","04000US06","Structural metal fabricators & fitters","512041","Male","1",1726,445.771,46873.7,6203.47
2016,"California","04000US06","Structural metal fabricators & fitters","512041","Female","2",82,88.0851,22109.7,19274.7
2016,"California","04000US06","Miscellaneous assemblers & fabricators","512090","Male","1",52147,2044.31,32755.9,900.967
2016,"California","04000US06","Miscellaneous assemblers & fabricators","512090","Female","2",34091,1416.26,27780.5,965.481
2016,"California","04000US06","Bakers","513011","Male","1",16951,1273.3,27145.9,1178.04
2016,"California","04000US06","Bakers","513011","Female","2",13728,1273.75,23615.6,1124.4
2016,"California","04000US06","Butchers & other meat, poultry, & fish processing workers","513020","Male","1",24369,1493.07,33048.1,1522.89
2016,"California","04000US06","Butchers & other meat, poultry, & fish processing workers","513020","Female","2",3607,524.76,22795.4,1815.76
2016,"California","04000US06","Food & tobacco roasting, baking, & drying machine operators & tenders","513091","Male","1",897,289.268,35742.1,5891.88
2016,"California","04000US06","Food & tobacco roasting, baking, & drying machine operators & tenders","513091","Female","2",156,100.894,8428.42,7606.46
2016,"California","04000US06","Food batchmakers","513092","Male","1",5212,617.525,31040.0,2525.62
2016,"California","04000US06","Food batchmakers","513092","Female","2",5405,646.42,25214.0,2210.83
2016,"California","04000US06","Food cooking machine operators & tenders","513093","Male","1",425,173.027,22832.5,4287.46
2016,"California","04000US06","Food cooking machine operators & tenders","513093","Female","2",343,155.168,31972.9,9334.8
2016,"California","04000US06","Food processing workers, all other","513099","Male","1",9403,879.198,37132.8,3852.32
2016,"California","04000US06","Food processing workers, all other","513099","Female","2",4569,572.451,28754.4,2469.71
2016,"California","04000US06","Computer control programmers & operators","514010","Male","1",5703,677.452,48624.1,3042.17
2016,"California","04000US06","Computer control programmers & operators","514010","Female","2",245,127.197,43036.3,7686.68
2016,"California","04000US06","Extruding & drawing machine setters, operators, & tenders, metal & plastic","514021","Male","1",546,202.091,40087.6,10002.4
2016,"California","04000US06","Extruding & drawing machine setters, operators, & tenders, metal & plastic","514021","Female","2",21,33.9145,36961.1,0.0
2016,"California","04000US06","Forging machine setters, operators, & tenders, metal & plastic","514022","Male","1",282,135.872,32180.4,9256.05
2016,"California","04000US06","Rolling machine setters, operators, & tenders, metal & plastic","514023","Male","1",231,109.051,39698.5,6264.96
2016,"California","04000US06","Rolling machine setters, operators, & tenders, metal & plastic","514023","Female","2",93,80.5429,21131.1,1105.5
2016,"California","04000US06","Machine tool cutting setters, operators, & tenders, metal & plastic","514030","Male","1",9530,1136.87,33599.3,2330.23
2016,"California","04000US06","Machine tool cutting setters, operators, & tenders, metal & plastic","514030","Female","2",604,197.631,30729.9,5661.87
2016,"California","04000US06","Machinists","514041","Male","1",30997,1610.71,48398.2,1704.22
2016,"California","04000US06","Machinists","514041","Female","2",1291,306.046,27372.3,4370.75
2016,"California","04000US06","Metal furnace operators, tenders, pourers, & casters","514050","Male","1",632,234.787,38526.2,8540.29
2016,"California","04000US06","Metal furnace operators, tenders, pourers, & casters","514050","Female","2",85,87.8937,32341.3,10506.5
2016,"California","04000US06","Tool & die makers","514111","Male","1",2029,430.367,53867.6,4737.67
2016,"California","04000US06","Tool & die makers","514111","Female","2",38,36.1507,65016.2,40535.6
2016,"California","04000US06","Welding, soldering, & brazing workers","514120","Male","1",42487,1937.87,42277.2,1674.0
2016,"California","04000US06","Welding, soldering, & brazing workers","514120","Female","2",2137,425.599,33330.2,4742.84
2016,"California","04000US06","Prepress technicians & workers","515111","Male","1",1428,349.444,40513.2,5778.68
2016,"California","04000US06","Prepress technicians & workers","515111","Female","2",1558,410.69,32335.7,4886.59
2016,"California","04000US06","Printing press operators","515112","Male","1",15445,1209.7,39119.4,1891.77
2016,"California","04000US06","Printing press operators","515112","Female","2",3222,547.026,27573.3,2934.06
2016,"California","04000US06","Print binding & finishing workers","515113","Male","1",926,277.637,31869.3,4315.23
2016,"California","04000US06","Print binding & finishing workers","515113","Female","2",534,202.196,26031.5,3330.15
2016,"California","04000US06","Laundry & drycleaning workers","516011","Male","1",8632,774.27,26299.7,1646.4
2016,"California","04000US06","Laundry & drycleaning workers","516011","Female","2",10569,1011.89,21715.2,1250.08
2016,"California","04000US06","Pressers, textile, garment, & related materials","516021","Male","1",1644,328.034,23426.0,3173.34
2016,"California","04000US06","Pressers, textile, garment, & related materials","516021","Female","2",3631,563.895,17374.7,1195.08
2016,"California","04000US06","Sewing machine operators","516031","Male","1",18824,1408.03,21597.7,2204.49
2016,"California","04000US06","Sewing machine operators","516031","Female","2",26668,1592.27,19790.6,1001.96
2016,"California","04000US06","Shoe & leather workers","516040","Male","1",599,212.838,33571.9,8160.27
2016,"California","04000US06","Shoe & leather workers","516040","Female","2",360,172.955,24770.1,10189.6
2016,"California","04000US06","Tailors, dressmakers, & sewers","516050","Male","1",3787,615.505,51321.9,15605.8
2016,"California","04000US06","Tailors, dressmakers, & sewers","516050","Female","2",6050,664.791,31877.2,3570.77
2016,"California","04000US06","Textile knitting & weaving machine setters, operators, & tenders","516063","Male","1",221,135.295,23265.8,7299.15
2016,"California","04000US06","Textile knitting & weaving machine setters, operators, & tenders","516063","Female","2",89,69.8409,16640.1,8305.37
2016,"California","04000US06","Upholsterers","516093","Male","1",3036,552.997,37528.2,11164.4
2016,"California","04000US06","Upholsterers","516093","Female","2",504,165.262,25977.7,9837.96
2016,"California","04000US06","Cabinetmakers & bench carpenters","517011","Male","1",4016,670.129,37466.5,3666.84
2016,"California","04000US06","Cabinetmakers & bench carpenters","517011","Female","2",113,125.617,30417.5,1.33817e-12
2016,"California","04000US06","Furniture finishers","517021","Male","1",484,169.411,37924.8,5781.55
2016,"California","04000US06","Furniture finishers","517021","Female","2",120,92.542,41784.9,13433.0
2016,"California","04000US06","Sawing machine setters, operators, & tenders, wood","517041","Male","1",1150,305.576,30884.9,3591.26
2016,"California","04000US06","Sawing machine setters, operators, & tenders, wood","517041","Female","2",219,112.749,22052.3,6125.8
2016,"California","04000US06","Woodworking machine setters, operators, & tenders, except sawing","517042","Male","1",1103,293.414,28357.5,4604.52
2016,"California","04000US06","Woodworking machine setters, operators, & tenders, except sawing","517042","Female","2",244,153.628,23063.1,15478.6
2016,"California","04000US06","Power plant operators, distributors, & dispatchers","518010","Male","1",2530,371.761,104179.0,7893.12
2016,"California","04000US06","Power plant operators, distributors, & dispatchers","518010","Female","2",174,106.722,99794.7,25265.3
2016,"California","04000US06","Stationary engineers & boiler operators","518021","Male","1",10223,978.161,69059.1,3168.37
2016,"California","04000US06","Stationary engineers & boiler operators","518021","Female","2",209,88.5096,63657.0,20653.1
2016,"California","04000US06","Water & wastewater treatment plant & system operators","518031","Male","1",8099,899.307,64421.4,3146.77
2016,"California","04000US06","Water & wastewater treatment plant & system operators","518031","Female","2",276,175.722,44349.4,29999.0
2016,"California","04000US06","Miscellaneous plant & system operators","518090","Male","1",3434,495.475,76758.7,5191.38
2016,"California","04000US06","Miscellaneous plant & system operators","518090","Female","2",308,161.952,58220.2,22318.4
2016,"California","04000US06","Chemical processing machine setters, operators, & tenders","519010","Male","1",6143,870.952,55582.0,5488.83
2016,"California","04000US06","Chemical processing machine setters, operators, & tenders","519010","Female","2",879,263.884,35582.7,6397.6
2016,"California","04000US06","Crushing, grinding, polishing, mixing, & blending workers","519020","Male","1",6298,803.097,35193.2,2809.34
2016,"California","04000US06","Crushing, grinding, polishing, mixing, & blending workers","519020","Female","2",825,289.235,29940.6,13066.7
2016,"California","04000US06","Cutting workers","519030","Male","1",5821,734.336,29894.5,2095.33
2016,"California","04000US06","Cutting workers","519030","Female","2",2393,386.121,18059.9,1801.81
2016,"California","04000US06","Extruding, forming, pressing, & compacting machine setters, operators, & tenders","519041","Male","1",1123,312.967,39620.6,4865.99
2016,"California","04000US06","Extruding, forming, pressing, & compacting machine setters, operators, & tenders","519041","Female","2",221,116.834,19521.1,3748.38
2016,"California","04000US06","Furnace, kiln, oven, drier, & kettle operators & tenders","519051","Male","1",684,218.312,33541.1,5913.31
2016,"California","04000US06","Furnace, kiln, oven, drier, & kettle operators & tenders","519051","Female","2",130,104.25,42764.9,9248.61
2016,"California","04000US06","Inspectors, testers, sorters, samplers, & weighers","519061","Male","1",55709,2163.39,52800.8,2009.67
2016,"California","04000US06","Inspectors, testers, sorters, samplers, & weighers","519061","Female","2",36853,1804.48,35642.6,1453.54
2016,"California","04000US06","Jewelers & precious stone & metal workers","519071","Male","1",2634,511.818,38138.2,4675.55
2016,"California","04000US06","Jewelers & precious stone & metal workers","519071","Female","2",1542,327.396,36575.7,8872.21
2016,"California","04000US06","Medical, dental, & ophthalmic laboratory technicians","519080","Male","1",5869,735.841,47291.2,3962.6
2016,"California","04000US06","Medical, dental, & ophthalmic laboratory technicians","519080","Female","2",4140,573.798,37573.4,2776.48
2016,"California","04000US06","Packaging & filling machine operators & tenders","519111","Male","1",13960,1112.14,30169.9,1505.29
2016,"California","04000US06","Packaging & filling machine operators & tenders","519111","Female","2",19231,1381.1,21782.0,879.244
2016,"California","04000US06","Painting workers","519120","Male","1",13716,1219.64,41805.9,2602.82
2016,"California","04000US06","Painting workers","519120","Female","2",1232,337.178,26187.3,3578.99
2016,"California","04000US06","Photographic process workers & processing machine operators","519151","Male","1",2840,490.168,56755.9,7374.43
2016,"California","04000US06","Photographic process workers & processing machine operators","519151","Female","2",1554,374.691,49807.4,11949.2
2016,"California","04000US06","Adhesive bonding machine operators & tenders","519191","Male","1",640,269.262,36821.2,8191.6
2016,"California","04000US06","Adhesive bonding machine operators & tenders","519191","Female","2",228,119.4,14489.5,3405.39
2016,"California","04000US06","Etchers & engravers","519194","Male","1",493,229.784,37335.0,11959.1
2016,"California","04000US06","Etchers & engravers","519194","Female","2",143,111.016,35443.9,17979.9
2016,"California","04000US06","Molders, shapers, & casters, except metal & plastic","519195","Male","1",3361,507.374,44671.0,6085.92
2016,"California","04000US06","Molders, shapers, & casters, except metal & plastic","519195","Female","2",313,151.581,25041.8,6479.01
2016,"California","04000US06","Paper goods machine setters, operators, & tenders","519196","Male","1",1709,387.629,35665.1,5091.9
2016,"California","04000US06","Paper goods machine setters, operators, & tenders","519196","Female","2",847,215.23,18114.4,2827.62
2016,"California","04000US06","Tire builders","519197","Male","1",109,80.4344,34729.2,7543.38
2016,"California","04000US06","Helpersproduction workers","519198","Male","1",4973,648.078,24206.5,2275.87
2016,"California","04000US06","Helpersproduction workers","519198","Female","2",2357,469.734,23615.7,3571.03
2016,"California","04000US06","Supervisors of transportation & material moving workers","531000","Male","1",19050,1030.39,58832.3,3326.91
2016,"California","04000US06","Supervisors of transportation & material moving workers","531000","Female","2",4618,571.908,48361.7,3079.92
2016,"California","04000US06","Aircraft pilots & flight engineers","532010","Male","1",12826,842.062,108847.0,6129.81
2016,"California","04000US06","Aircraft pilots & flight engineers","532010","Female","2",1073,347.122,84086.1,14503.9
2016,"California","04000US06","Air traffic controllers & airfield operations specialists","532020","Male","1",3420,556.356,96641.8,8903.78
2016,"California","04000US06","Air traffic controllers & airfield operations specialists","532020","Female","2",976,318.555,90897.7,17845.2
2016,"California","04000US06","Flight attendants","532031","Male","1",2058,391.209,51755.7,5062.68
2016,"California","04000US06","Flight attendants","532031","Female","2",9201,792.923,44342.2,2734.98
2016,"California","04000US06","Ambulance drivers & attendants, except emergency medical technicians","533011","Male","1",1691,405.645,31273.3,5575.46
2016,"California","04000US06","Ambulance drivers & attendants, except emergency medical technicians","533011","Female","2",264,159.807,14884.2,8332.47
2016,"California","04000US06","Bus drivers","533020","Male","1",28749,1654.62,44300.3,1443.79
2016,"California","04000US06","Bus drivers","533020","Female","2",19433,1364.02,34848.8,1559.87
2016,"California","04000US06","Driver/sales workers & truck drivers","533030","Male","1",324832,5443.04,43854.9,585.949
2016,"California","04000US06","Driver/sales workers & truck drivers","533030","Female","2",17676,1293.28,38510.1,2148.55
2016,"California","04000US06","Taxi drivers & chauffeurs","533041","Male","1",32015,1770.86,34396.1,2455.88
2016,"California","04000US06","Taxi drivers & chauffeurs","533041","Female","2",5218,711.384,35202.8,8443.51
2016,"California","04000US06","Motor vehicle operators, all other","533099","Male","1",4779,650.122,33001.2,3788.68
2016,"California","04000US06","Motor vehicle operators, all other","533099","Female","2",793,259.899,27393.9,7314.06
2016,"California","04000US06","Locomotive engineers & operators","534010","Male","1",2525,429.997,80810.2,5425.15
2016,"California","04000US06","Locomotive engineers & operators","534010","Female","2",242,141.604,59197.5,17733.9
2016,"California","04000US06","Railroad conductors & yardmasters","534031","Male","1",3086,472.321,72762.6,5672.37
2016,"California","04000US06","Railroad conductors & yardmasters","534031","Female","2",266,168.801,74109.1,8443.59
2016,"California","04000US06","Ship & boat captains & operators","535020","Male","1",2821,498.482,74603.3,13093.4
2016,"California","04000US06","Ship & boat captains & operators","535020","Female","2",224,140.666,27766.3,7493.48
2016,"California","04000US06","Parking lot attendants","536021","Male","1",13408,1150.69,25747.0,2555.0
2016,"California","04000US06","Parking lot attendants","536021","Female","2",1887,372.522,19779.4,3635.79
2016,"California","04000US06","Automotive & watercraft service attendants-","536031","Male","1",6540,778.042,29764.3,2956.66
2016,"California","04000US06","Automotive & watercraft service attendants-","536031","Female","2",1262,375.984,23687.1,5425.95
2016,"California","04000US06","Transportation inspectors","536051","Male","1",3508,572.557,68318.2,6025.42
2016,"California","04000US06","Transportation inspectors","536051","Female","2",461,174.286,40950.9,12761.0
2016,"California","04000US06","Transportation attendants, except flight attendants","536061","Male","1",1092,411.521,50934.0,14192.0
2016,"California","04000US06","Transportation attendants, except flight attendants","536061","Female","2",772,251.733,24354.9,5312.22
2016,"California","04000US06","Crane & tower operators","537021","Male","1",3579,490.509,77080.1,7709.05
2016,"California","04000US06","Crane & tower operators","537021","Female","2",186,160.07,25383.6,5319.7
2016,"California","04000US06","Dredge, excavating, & loading machine operators","537030","Male","1",1556,354.022,50317.5,7776.41
2016,"California","04000US06","Dredge, excavating, & loading machine operators","537030","Female","2",7,12.8057,42938.4,6.55566e-12
2016,"California","04000US06","Industrial truck & tractor operators","537051","Male","1",65564,2730.49,30876.4,708.017
2016,"California","04000US06","Industrial truck & tractor operators","537051","Female","2",2754,501.728,29538.1,2584.07
2016,"California","04000US06","Cleaners of vehicles & equipment","537061","Male","1",42123,2120.23,25285.7,1093.93
2016,"California","04000US06","Cleaners of vehicles & equipment","537061","Female","2",5336,704.991,24169.0,3235.19
2016,"California","04000US06","Laborers & freight, stock, & material movers, hand","537062","Male","1",192740,4223.51,33502.6,826.458
2016,"California","04000US06","Laborers & freight, stock, & material movers, hand","537062","Female","2",47309,2101.88,26684.7,1190.87
2016,"California","04000US06","Machine feeders & offbearers","537063","Male","1",1576,413.781,30155.6,4218.6
2016,"California","04000US06","Machine feeders & offbearers","537063","Female","2",1011,268.975,24537.9,4375.05
2016,"California","04000US06","Packers & packagers, hand","537064","Male","1",32493,2077.18,23188.8,763.286
2016,"California","04000US06","Packers & packagers, hand","537064","Female","2",47113,1713.88,19336.1,684.282
2016,"California","04000US06","Pumping station operators","537070","Male","1",1339,362.237,59593.1,9041.33
2016,"California","04000US06","Pumping station operators","537070","Female","2",133,99.3919,44516.3,29754.7
2016,"California","04000US06","Refuse & recyclable material collectors","537081","Male","1",9139,870.416,35222.5,2838.46
2016,"California","04000US06","Refuse & recyclable material collectors","537081","Female","2",1032,292.455,33814.7,7341.11
2016,"California","04000US06","Military officer special & tactical operations leaders","551010","Male","1",3528,736.446,68561.2,6034.21
2016,"California","04000US06","Military officer special & tactical operations leaders","551010","Female","2",334,244.017,74627.7,9462.58
2016,"California","04000US06","Firstline enlisted military supervisors","552010","Male","1",7365,925.795,63082.2,3649.19
2016,"California","04000US06","Firstline enlisted military supervisors","552010","Female","2",995,320.28,63367.2,8925.68
2016,"California","04000US06","Military enlisted tactical operations & air/weapons specialists & crew members","553010","Male","1",20735,1770.36,28938.3,1559.77
2016,"California","04000US06","Military enlisted tactical operations & air/weapons specialists & crew members","553010","Female","2",1771,406.367,29917.1,3467.01
2016,"California","04000US06","Military, rank not specified","559830","Male","1",26482,1896.09,46986.8,1841.38
2016,"California","04000US06","Military, rank not specified","559830","Female","2",3599,498.054,44305.8,4784.26
2016,"California","04000US06","Chief executives & legislators","1110XX","Male","1",116961,3341.51,190551.0,3901.68
2016,"California","04000US06","Chief executives & legislators","1110XX","Female","2",38405,1780.6,143662.0,5425.98
2016,"California","04000US06","Advertising & promotions managers","112011","Male","1",3018,540.628,117344.0,19669.5
2016,"California","04000US06","Advertising & promotions managers","112011","Female","2",3340,549.597,79472.5,8671.01
2016,"California","04000US06","Marketing & sales managers","112020","Male","1",68167,2377.55,128050.0,3530.84
2016,"California","04000US06","Marketing & sales managers","112020","Female","2",53749,1871.82,94559.3,2720.45
2016,"California","04000US06","Public relations & fundraising managers","112031","Male","1",2201,399.136,115524.0,10803.0
2016,"California","04000US06","Public relations & fundraising managers","112031","Female","2",4046,585.93,90764.4,8587.31
2016,"California","04000US06","Administrative services managers","113011","Male","1",9970,914.922,81749.4,4786.09
2016,"California","04000US06","Administrative services managers","113011","Female","2",7484,880.17,67676.6,4169.61
2016,"California","04000US06","Computer & information systems managers","113021","Male","1",47579,1521.9,134231.0,3623.18
2016,"California","04000US06","Computer & information systems managers","113021","Female","2",17838,1204.06,110224.0,5692.91
2016,"California","04000US06","Financial managers","113031","Male","1",59124,2102.28,141285.0,4049.74
2016,"California","04000US06","Financial managers","113031","Female","2",67372,2213.26,89591.9,2403.57
2016,"California","04000US06","Industrial production managers","113051","Male","1",19590,1428.43,89740.8,3690.81
2016,"California","04000US06","Industrial production managers","113051","Female","2",6097,659.384,78024.7,5604.66
2016,"California","04000US06","Purchasing managers","113061","Male","1",9774,944.668,98349.3,5720.4
2016,"California","04000US06","Purchasing managers","113061","Female","2",10099,885.485,80673.4,4195.34
2016,"California","04000US06","Transportation, storage, & distribution managers","113071","Male","1",18855,1118.16,63398.4,2863.14
